'Glon','Glat','comments',col1,Glon,Glat,3_6mag,e_3_6mag,4_5mag,e_4_5mag,size,sources_cluster,tile,color_bin,sources_20_arcmin,sources_tile,significance,overdensity,Separation
35.1544,-0.8187,,4828,35.154385500000004,-0.818696,13.405399999999995,0.1029,12.5843,0.13696666666666665,0.03329289280387111,30,split_35.0_66.0/0_0.csv,0.6-4.0,513,193745,1.1549934842434209,3.6,0.054159565361871734
35.2705,-0.7666,,4827,35.270512999999994,-0.7666219999999999,13.269416666666665,0.10608333333333336,12.395041666666666,0.12183333333333335,0.02247645132132716,24,split_35.0_66.0/0_0.csv,0.6-4.0,497,193745,1.3686528610892938,5.42,0.0919521767371187
35.7584,0.1532,,5327,35.75837749999999,0.15316000000000002,13.432263157894738,0.1168684210526316,12.496947368421054,0.13244736842105262,0.031061361854405875,38,split_35.0_66.0/0_1.csv,0.6-4.0,330,211079,1.5023310844559252,8.16,0.16521954164904368
36.1145,0.5551,,4708,36.114477,0.555075,13.663739130434784,0.12221739130434785,12.767565217391304,0.13204347826086954,0.058182593359183465,23,split_35.0_66.0/1_1.csv,0.6-4.0,182,211402,0.4850709639153771,0.99,0.12235436882394436
37.7562,0.1961,,5129,37.756159999999994,0.196069,13.172266666666667,0.09513333333333332,12.173866666666667,0.13733333333333336,0.01991136391612064,15,split_35.0_66.0/2_1.csv,0.6-4.0,351,194438,0.9638839309272969,4.54,0.18217452793044175
37.2722,0.0978,'[FMT2009]_82',5120,37.272154,0.0977985,13.339729166666665,0.11464583333333335,12.401208333333335,0.13327083333333334,0.04022669658634639,48,split_35.0_66.0/2_1.csv,0.6-4.0,344,194438,1.526726903296033,7.61,0.1656879552818835
37.4787,-0.1,,5140,37.478665,-0.1,13.890631578947367,0.133,12.880210526315787,0.1526842105263158,0.03729890761134955,19,split_35.0_66.0/2_1.csv,0.6-4.0,285,194438,0.6517664172365426,0.59,0.12599980822257045
37.5544,0.198,,5126,37.55440950000001,0.197961,13.181642857142858,0.10678571428571428,12.120928571428568,0.13692857142857146,0.02074661910408909,14,split_35.0_66.0/2_1.csv,0.6-4.0,530,194438,0.8634062599284331,4.92,0.14450156226151917
38.3552,-0.953,,4912,38.3552385,-0.952993,13.543875,0.0986875,12.647312499999998,0.12603125,0.02780135038536793,32,split_35.0_66.0/3_0.csv,0.6-4.0,112,171997,1.5658448012226511,8.52,0.14085925906964672
39.498,-0.9963,'G3CC_62',5491,39.49803,-0.996286,12.231190476190474,0.1043809523809524,11.28395238095238,0.12104761904761906,0.0185531397073351,21,split_35.0_66.0/4_0.csv,0.6-4.0,90,169504,1.5510898927068195,6.96,0.11913912731391656
39.3625,-0.3348,,5469,39.3624935,-0.334753,13.8709375,0.109125,12.90625,0.139375,0.030109855035354082,16,split_35.0_66.0/4_0.csv,0.6-4.0,430,169504,0.7281928428381184,1.89,0.17082805099583967
39.3907,-0.1379,,4743,39.3907455,-0.137875,14.292138888888884,0.10772222222222223,13.509694444444444,0.13808333333333336,0.04825271946999394,36,split_35.0_66.0/4_1.csv,0.6-4.0,189,204161,0.9315783299257694,1.17,0.18688752726744598
39.5757,-0.3097,,5471,39.5756595,-0.309728,13.298083333333333,0.10291666666666667,12.428416666666665,0.13075,0.0251079222208848,12,split_35.0_66.0/4_0.csv,0.6-4.0,383,169504,0.6549460985684502,5.67,0.17722528437155652
39.9067,-0.8952,,5492,39.9067055,-0.8951610000000001,12.988916666666665,0.07145833333333332,11.9445,0.11841666666666667,0.03470557860416594,24,split_35.0_66.0/4_0.csv,0.6-4.0,84,169504,0.9476479784004908,6.45,0.1418392570293597
40.2802,-0.2429,'line_struct**',4992,40.280164,-0.24292199999999997,13.619543478260873,0.11463043478260868,12.725456521739133,0.13747826086956524,0.05349299857925266,46,split_35.0_66.0/5_0.csv,0.6-4.0,179,169861,1.1771698055014068,4.99,0.15188500761435417
40.426,0.6926,,5392,40.425962,0.6926490000000001,13.738076923076925,0.12211538461538465,12.855442307692304,0.14846153846153845,0.12050083236227245,52,split_35.0_66.0/5_1.csv,0.6-4.0,110,205341,0.5372798140193896,4.45,0.22318926443478906
42.107,-0.4487,'[SUH2012]_G042.111-00.447',5292,42.107014,-0.4487345,12.931642857142858,0.09307142857142857,11.922857142857143,0.1129285714285714,0.04323271493036384,14,split_35.0_66.0/7_0.csv,0.6-4.0,147,152871,0.4672809076818408,4.59,0.13400003326377616
43.1572,0.034,'[BDS2003]_132',5080,43.15725,0.033977999999999994,13.23528205128205,0.12602564102564104,12.230461538461535,0.14507692307692308,0.06044913029151161,39,split_35.0_66.0/8_1.csv,0.6-4.0,250,179873,0.8582555584429209,1.51,0.1966562541398406
43.0387,-0.4535,'G3CC_63',5063,43.038678000000004,-0.453506,12.745307692307696,0.09446153846153844,11.770615384615386,0.10692307692307693,0.020877418542524936,13,split_35.0_66.0/8_0.csv,0.6-4.0,128,150596,0.9052841147354296,4.08,0.08208775336970235
43.3035,-0.0919,,5082,43.303469,-0.091911,13.888580645161287,0.11867741935483872,13.049870967741935,0.14135483870967744,0.05646079320201084,31,split_35.0_66.0/8_1.csv,0.6-4.0,158,179873,0.7303933212163108,3.59,0.11841925369371521
43.8154,0.3944,,5100,43.815375,0.394369,13.732529411764705,0.12511764705882356,12.946470588235295,0.14729411764705885,0.0755348265437859,17,split_35.0_66.0/8_1.csv,0.6-4.0,86,179873,0.2993944599052453,4.22,0.1433688808796109
43.8993,-0.7909,'G3CC_64',5076,43.899291,-0.7909390000000001,13.772724137931034,0.12479310344827588,12.847655172413795,0.1536896551724138,0.06829069451250105,29,split_35.0_66.0/8_0.csv,0.6-4.0,64,150596,0.6173832089269249,8.4,0.14411737865291258
44.2902,-0.5227,,4657,44.290244,-0.5227310000000001,13.97084,0.1346,13.14972,0.15592,0.07510237080146005,25,split_35.0_66.0/9_0.csv,0.6-4.0,87,147431,0.4891218002331112,2.97,0.19373592357624303
45.3964,-0.706,'[SUH2012]_G045.397-00.709',4725,45.396431,-0.7060109999999999,13.915,0.12809523809523812,13.07295238095238,0.1392857142857143,0.045033540000761006,21,split_35.0_66.0/10_0.csv,0.6-4.0,115,141326,0.6998375443170529,5.0,0.11844521791039454
46.1734,-0.519,,5012,46.173412,-0.5189695000000001,13.65115,0.1007,12.7538,0.12405,0.06701997797858819,20,split_35.0_66.0/11_0.csv,0.6-4.0,99,140029,0.4499267192378701,0.85,0.11797129648474815
46.1756,-0.1095,,4541,46.175623,-0.10949150000000002,14.0790625,0.12575,13.19975,0.15000000000000002,0.07646238506121665,32,split_35.0_66.0/11_1.csv,0.6-4.0,116,179513,0.5572874319442749,1.85,0.08827128881775767
47.0477,0.2464,,5105,47.047745,0.2463665,13.529000000000005,0.11583333333333333,12.5017,0.13210000000000002,0.04540178619008444,30,split_35.0_66.0/12_1.csv,0.6-4.0,113,175206,0.8906332239273669,7.7,0.20195721179778456
47.1721,0.3208,,5106,47.172096999999994,0.320761,13.264888888888883,0.10785185185185184,12.296592592592594,0.1152222222222222,0.0633449546846388,27,split_35.0_66.0/12_1.csv,0.6-4.0,153,175206,0.5745162415390848,6.87,0.14083769385517692
47.874,0.3135,'G3CC_65',5113,47.874009,0.3134635,13.73318181818182,0.10818181818181816,12.876954545454545,0.1471818181818182,0.07808295176445355,22,split_35.0_66.0/12_1.csv,0.6-4.0,76,175206,0.3797668344759694,-1.51,0.13529046647371068
48.9589,-0.3978,,4799,48.958855,-0.39778600000000003,13.24846153846154,0.09561538461538464,12.48146153846154,0.13146153846153846,0.03360733855871347,13,split_35.0_66.0/13_0.csv,0.6-4.0,201,135432,0.5930258830805115,-0.38,0.16965364309725792
49.0688,-0.3273,,5421,49.068784,-0.32729600000000003,13.00081818181818,0.11713636363636365,12.00618181818182,0.116,0.026182136238282583,22,split_35.0_66.0/14_0.csv,0.6-4.0,185,124982,1.3409695957239385,9.35,0.05938239953790353
49.5625,-0.2723,,5433,49.562512,-0.27232399999999995,13.263999999999998,0.10831818181818184,12.257090909090907,0.1256818181818182,0.025932566899556538,22,split_35.0_66.0/14_0.csv,0.6-4.0,178,124982,1.353874793136628,6.35,0.09658195070163994
49.5992,-0.2485,,5434,49.599203,-0.24848299999999998,13.324333333333332,0.10686666666666668,12.214533333333332,0.11973333333333334,0.02174852447868903,15,split_35.0_66.0/14_0.csv,0.6-4.0,139,124982,1.1006843459355964,4.91,0.062161254879920656
49.2596,-0.3367,,5424,49.2595805,-0.336714,13.6611,0.1158,12.7288,0.136825,0.04917752850896126,40,split_35.0_66.0/14_0.csv,0.6-4.0,278,124982,1.2980595632022214,4.47,0.0864336844572597
51.7011,0.7495,,4648,51.70109,0.749546,13.443857142857144,0.10553571428571427,12.309714285714286,0.1332142857142857,0.04811963089010576,28,split_35.0_66.0/16_1.csv,0.6-4.0,100,151709,0.8428594002959112,1.94,0.1695494142851533
51.4092,-0.8751,'[SUH2012]_G051.401-00.890',4520,51.409239,-0.8750690000000001,13.51396,0.12952,12.64024,0.14032000000000006,0.03959805096213837,25,split_35.0_66.0/16_0.csv,0.6-4.0,98,124887,1.0079352770272068,5.58,0.17937519135403548
52.573,-0.9566,'G3CC_68',5028,52.573039,-0.9565809999999999,13.137,0.10985714285714283,12.041238095238096,0.11666666666666667,0.02772334236703255,21,split_35.0_66.0/17_0.csv,0.6-4.0,141,122500,1.2210423463629707,4.01,0.15617409069221305
52.9853,0.4277,,5059,52.985305000000004,0.42768900000000004,13.752470588235294,0.1043529411764706,12.861823529411767,0.12658823529411767,0.07347987808917321,17,split_35.0_66.0/17_1.csv,0.6-4.0,40,145629,0.3420437225088332,5.0,0.04354111290795181
52.2496,-0.1306,,5043,52.2496025,-0.1305625,13.694866666666664,0.11363333333333335,12.873366666666668,0.13859999999999995,0.09195976686845456,30,split_35.0_66.0/17_1.csv,0.6-4.0,62,145629,0.4823080638860213,1.83,0.13531902062893467
52.3435,0.323,,5048,52.3435335,0.3230375,14.172833333333335,0.11508333333333333,13.140083333333335,0.14079166666666668,0.08342336418833925,24,split_35.0_66.0/17_1.csv,0.6-4.0,77,145629,0.4253286838310821,7.25,0.18098469304502943
52.1788,0.2921,,5045,52.17880150000001,0.29209050000000003,14.051692307692303,0.12015384615384615,13.077230769230768,0.13896153846153847,0.06629077171446034,26,split_35.0_66.0/17_1.csv,0.6-4.0,88,145629,0.5798576660233897,2.06,0.034667427745722956
53.2366,0.0497,'G3CC_70',4495,53.236577000000004,0.049703,13.1826,0.09672,12.201653333333333,0.11532,0.05218004895551352,75,split_35.0_66.0/18_1.csv,0.6-4.0,282,143439,2.1411555572743013,7.82,0.0835016294606965
53.5973,-0.2448,'[SUH2012]_G053.594-00.249',5372,53.597325,-0.2448085,12.899541666666664,0.1125,11.918791666666666,0.121,0.07186914482759386,24,split_35.0_66.0/18_0.csv,0.6-4.0,56,124422,0.5341278696634084,5.17,0.09505739052861706
53.1387,0.0632,'G3CC_69',4494,53.1387385,0.06317500000000001,12.9708,0.10277500000000002,11.935825,0.118775,0.052749018865285366,40,split_35.0_66.0/18_1.csv,0.6-4.0,268,143439,1.1296321506721134,3.85,0.16525120035087296
53.4555,-5.0E-4,,4501,53.4555235,-4.819999999999999E-4,13.456958333333333,0.09720833333333334,12.624249999999998,0.12420833333333335,0.04717714071720448,24,split_35.0_66.0/18_1.csv,0.6-4.0,166,143439,0.7578287287542983,3.87,0.10656552481063392
53.8183,0.0026,,4504,53.8182625,0.0025885,13.37175,0.09945,12.453,0.1173,0.030245804609895774,20,split_35.0_66.0/18_1.csv,0.6-4.0,173,143439,0.9850455029247366,10.97,0.14120538965703197
54.8168,0.0174,,5359,54.816775,0.017361,14.293461538461539,0.12961538461538458,13.37946153846154,0.16323076923076926,0.03286582036097912,13,split_35.0_66.0/19_1.csv,0.6-4.0,72,154471,0.5678066306941764,8.16,0.16677051985109922
55.7498,0.1168,,4869,55.749776,0.116779,13.735083333333336,0.11733333333333333,12.576916666666667,0.14158333333333334,0.00938414375422524,12,split_35.0_66.0/20_1.csv,0.6-4.0,97,137064,1.9487223077530995,14.0,0.11481196801065469
56.2537,-0.1471,'[MCM2005b]_24',4873,56.253668999999995,-0.147061,13.210448275862069,0.11886206896551725,12.302724137931035,0.12348275862068965,0.0599421508205927,29,split_35.0_66.0/21_1.csv,0.6-4.0,70,129584,0.7582545912748674,4.11,0.1793550351957516
56.1269,0.2179,,4880,56.12685450000001,0.2179155,14.240041666666668,0.13304166666666664,13.159749999999995,0.15054166666666668,0.07432343473293038,24,split_35.0_66.0/21_1.csv,0.6-4.0,97,129584,0.5060982585261483,3.21,0.173050512676306
56.3643,-0.6307,,5254,56.3642995,-0.6306725000000001,13.638416666666668,0.10986111111111113,12.767583333333333,0.14197222222222225,0.09512894554498152,36,split_35.0_66.0/21_0.csv,0.6-4.0,67,121617,0.6122344148712014,3.08,0.0989882124883784
56.956,-0.2429,'G3CC_71',5258,56.95598149999999,-0.2428905,13.591852941176471,0.1131470588235294,12.661676470588233,0.12520588235294114,0.0710263528452649,34,split_35.0_66.0/21_0.csv,0.6-4.0,74,121617,0.7744391918234577,6.56,0.0748657438261261
58.4693,0.4377,'G3CC_72',4810,58.4692895,0.437717,13.290532258064518,0.10077419354838713,12.321806451612904,0.11593548387096772,0.11209384390433974,62,split_35.0_66.0/23_1.csv,0.6-4.0,133,117585,0.9100369562742048,5.6,0.07192151939922596
59.5836,0.9113,,4802,59.58364,0.9112610000000001,13.307235294117644,0.10376470588235293,12.272764705882352,0.1156470588235294,0.045140237227995664,17,split_35.0_66.0/24_2.csv,0.6-4.0,35,33469,1.1614186072528576,7.07,0.20111310780668995
59.6362,-0.1919,,4518,59.6361825,-0.1918555,12.43377777777778,0.10133333333333333,11.384611111111116,0.10183333333333336,0.0268181941319664,18,split_35.0_66.0/24_0.csv,0.6-4.0,74,106305,1.1614250601955305,24.0,0.17214228995139755
59.7964,0.0638,'G3CC_73',5267,59.7963725,0.06382650000000001,13.158956521739135,0.10217391304347824,12.176652173913045,0.12169565217391308,0.0908715431391975,46,split_35.0_66.0/24_1.csv,0.6-4.0,123,119174,0.8273023043877918,3.98,0.13748594582378187
59.6968,0.1844,,5268,59.696818500000006,0.184386,13.553818181818185,0.10304545454545454,12.668772727272724,0.1303181818181818,0.0524274970435344,22,split_35.0_66.0/24_1.csv,0.6-4.0,90,119174,0.6858006017412994,5.74,0.08353598976140973
60.0123,0.1111,,4631,60.012275,0.111108,13.151307692307697,0.1053846153846154,11.916846153846155,0.1143076923076923,0.04658383579096936,13,split_35.0_66.0/25_1.csv,0.6-4.0,28,120946,0.4527280621821667,2.68,0.09449212677613424
60.6157,-0.7037,,4886,60.61571,-0.7036859999999999,13.837086956521736,0.1135217391304348,12.909217391304347,0.13860869565217387,0.08777038521050234,23,split_35.0_66.0/25_0.csv,0.6-4.0,42,107005,0.4519629759441229,1.85,0.06195276607320651
60.8981,-0.1304,,4634,60.898053000000004,-0.13035,13.310733333333333,0.1189555555555556,12.37708888888889,0.12751111111111113,0.08103800744094193,45,split_35.0_66.0/25_1.csv,0.6-4.0,57,120946,0.9008512147750641,9.0,0.24704470715531618
61.4855,0.094,"'BDB2003,NAME_SH_2-88B_IR_Cluster'",5272,61.485459,0.09405,13.224183673469387,0.10542857142857144,12.463673469387755,0.1236530612244898,0.08315180238575656,49,split_35.0_66.0/26_1.csv,0.6-4.0,91,111674,0.9948862764655444,4.78,0.23278718356592465
62.3196,0.1108,,4737,62.319561,0.1107665,13.66035714285714,0.108,12.5065,0.125,0.02727254456866949,14,split_35.0_66.0/27_1.csv,0.6-4.0,53,108721,0.8783562988001162,10.61,0.18508038459717693
62.3841,0.2974,,4738,62.384097,0.29742199999999996,13.5934,0.11533333333333333,12.703233333333335,0.12263333333333334,0.07252626693826171,30,split_35.0_66.0/27_1.csv,0.6-4.0,60,108721,0.7077734626601722,5.0,0.07994111645980548
62.913,0.104,,4739,62.91304149999999,0.103978,13.5983125,0.116875,12.7769375,0.127125,0.07406047189459966,32,split_35.0_66.0/27_1.csv,0.6-4.0,49,108721,0.73931896673502,6.39,0.16909804888400568
62.9161,-0.3781,,4815,62.91612900000001,-0.378125,13.71044,0.10912000000000001,12.73956,0.12364000000000001,0.06718978783267254,25,split_35.0_66.0/27_0.csv,0.6-4.0,43,95049,0.6809073569410657,5.12,0.1378181757900442
63.117,0.351,,5040,63.11696,0.351031,13.11809090909091,0.10512121212121213,12.155999999999999,0.12445454545454547,0.03928141409114035,33,split_35.0_66.0/28_1.csv,0.6-4.0,112,107413,1.4461837149572223,10.26,0.1821564461999406
63.1529,0.4438,,5041,63.152936,0.44383599999999995,11.413538461538465,0.08338461538461538,10.552923076923076,0.08884615384615385,0.023718909945441725,13,split_35.0_66.0/28_1.csv,0.6-4.0,121,107413,0.9435073040583548,7.76,0.18327338062005682
64.2716,-0.4264,,4571,64.27162,-0.42636899999999994,13.814588235294115,0.10023529411764708,12.945235294117648,0.12994117647058825,0.027090532017660457,17,split_35.0_66.0/29_0.csv,0.6-4.0,50,91084,1.1731009965029613,14.85,0.13282675842528177
65.2599,0.0121,,5022,65.259901,0.012081,13.356266666666668,0.1046,12.461066666666666,0.1096,0.032423947276666185,15,split_35.0_66.0/30_1.csv,0.6-4.0,42,45320,1.226042394352646,11.0,0.06849443561396525
