Glon_1,glat_1,comments,col1,Glon_2,Glat_2,3_6mag,e_3_6mag,4_5mag,e_4_5mag,size,sources_cluster,tile,color_bin,sources_20_arcmin,sources_tile,significance,overdensity,Separation
358.5807,-0.3051,,649,358.5807660000001,-0.30509899999999995,13.28692857142857,0.10207142857142858,12.501285714285714,0.11892857142857145,0.008196689148668768,14,split_350.0_360.0/8_4.csv,0.6-4.0,811,468454,1.4079303092272466,4.49,6.600748397364002E-5
358.9512,1.5391,,904,358.9512215000001,1.5391344999999998,13.596833333333334,0.1225,12.858833333333335,0.12916666666666668,0.06010305535084156,12,split_350.0_360.0/8_6.csv,0.6-4.0,52,519810,0.15623827834456985,4.04,4.060774175056779E-5
359.0407,-0.4992,,1422,359.040738,-0.499233,13.345130434782613,0.11221739130434784,12.568304347826087,0.10265217391304347,0.037157591418155285,23,split_350.0_360.0/9_4.csv,0.6-4.0,130,484882,0.5015189107011184,2.5,5.033779856119337E-5
359.5038,-0.0477,,1449,359.50383,-0.047715,12.451642857142858,0.09328571428571428,11.588214285714288,0.10228571428571433,0.0042008094458048,14,split_350.0_360.0/9_4.csv,0.6-4.0,4050,484882,2.700238258717861,4.92,3.3541438155354246E-5
359.5045,0.1322,,1584,359.50453,0.1322,12.566615384615385,0.09215384615384616,11.74823076923077,0.10523076923076924,0.013546881892125578,13,split_350.0_360.0/9_4.csv,0.6-4.0,1618,484882,0.7775190533307819,1.58,3.000000009994134E-5
359.6431,0.0172,,1455,359.64313,0.0171585,11.561333333333332,0.06966666666666667,10.779333333333335,0.06933333333333334,0.0034243148584800977,12,split_350.0_360.0/9_4.csv,0.6-4.0,2676,484882,2.8393216124608283,10.0,5.120838292335829E-5
359.0701,-0.2674,Xr,1424,359.07011600000004,-0.2674265,12.953791666666667,0.10129166666666667,12.213083333333335,0.10091666666666664,0.026381220692980684,24,split_350.0_360.0/9_4.csv,0.6-4.0,599,484882,0.7370948674971841,3.21,3.0958593329480766E-5
359.0986,2.1024,,1050,359.098569,2.10235,13.452928571428574,0.16078571428571428,12.601785714285715,0.14721428571428571,0.040007943711190735,14,split_350.0_360.0/9_6.csv,0.6-4.0,113,466196,0.2891496010035301,8.98,5.8885065960980536E-5
359.1266,-0.3246,,1423,359.126558,-0.32461100000000004,13.152760000000002,0.10748,12.40936,0.09600000000000003,0.037126668595527934,25,split_350.0_360.0/9_4.csv,0.6-4.0,621,484882,0.5455832892139039,3.27,4.341377312967389E-5
359.166,-0.7932,,12,359.166044,-0.793197,13.1094,0.07486666666666665,12.279933333333336,0.09973333333333337,0.03942211764987109,15,split_350.0_360.0/9_3.csv,0.6-4.0,199,462127,0.31578805724380954,3.79,4.4103246901959646E-5
359.2981,-0.031,,1439,359.298087,-0.031019,12.465797101449276,0.0843768115942029,11.664101449275364,0.08879710144927537,0.017497527053876496,69,split_350.0_360.0/9_4.csv,0.6-4.0,2539,484882,3.195063173486892,7.17,2.302214698292999E-5
359.4614,-0.8693,,27,359.461391,-0.869253,13.353333333333332,0.13846666666666665,12.574000000000002,0.147,0.03997749408102518,15,split_350.0_360.0/9_3.csv,0.6-4.0,211,462127,0.3114010578016311,3.61,4.786162506566884E-5
359.705,-0.3706,[DB2000]_56,1600,359.705044,-0.370592,12.633781818181815,0.10896363636363636,11.78270909090909,0.10330909090909092,0.036592176554565,55,split_350.0_360.0/9_4.csv,0.6-4.0,757,484882,1.2178154493580284,6.78,4.471870061231883E-5
359.7471,-0.0992,,1521,359.747079,-0.099214,11.965695652173913,0.11073913043478263,11.21808695652174,0.09530434782608696,0.011331194906098295,23,split_350.0_360.0/9_4.csv,0.6-4.0,3423,484882,1.6445957312305368,4.99,2.5237278645315713E-5
359.8198,-0.4394,,1602,359.819816,-0.439408,13.150052631578946,0.10121052631578947,12.387105263157894,0.10784210526315792,0.015630598772916147,19,split_350.0_360.0/9_4.csv,0.6-4.0,682,484882,0.98488385510864,5.0,1.7894155774300064E-5
359.8662,0.9766,,876,359.866232,0.976583,12.633047619047618,0.1191904761904762,11.887000000000002,0.1237619047619048,0.06351619403742627,21,split_350.0_360.0/9_5.csv,0.6-4.0,147,464415,0.2737201519334846,4.35,3.6231271169912506E-5
359.8741,0.1393,,1558,359.874116,0.139275,13.079235294117648,0.13694117647058826,12.259176470588233,0.13723529411764707,0.01496717648723474,17,split_350.0_360.0/9_4.csv,0.6-4.0,1992,484882,0.9202717153286276,4.62,2.9684716674499472E-5
359.8778,-0.2187,,1539,359.877781,-0.21867950000000005,12.96225,0.14233333333333334,12.218916666666665,0.14741666666666667,0.010208219984399941,12,split_350.0_360.0/9_4.csv,0.6-4.0,2434,484882,0.9524413855120116,5.0,2.7955693762998742E-5
359.9523,-2.6933,,993,359.9847375,-2.1870795000000003,13.206142857142856,0.13014285714285714,12.126928571428572,0.13471428571428573,0.0661049125292509,14,split_350.0_360.0/9_2.csv,0.6-4.0,57,475462,0.1732851944408103,2.37,0.5072587060952817
359.952261,-2.6933,,375,359.952261,-2.693291,13.725705882352939,0.13823529411764707,12.896529411764707,0.1575294117647059,0.057512212077140336,17,split_350.0_360.0/9_1.csv,0.6-4.0,60,313366,0.2979119854854988,2.59,9.00877380383136E-6
359.9577,-0.0739,,1515,359.957717,-0.0738875,11.736041666666667,0.10725,10.548583333333333,0.11329166666666668,0.006315118387657471,24,split_350.0_360.0/9_4.csv,0.6-4.0,2477,484882,3.0791920558625767,2.43,2.1100510031273655E-5
359.9702,1.1908,,883,359.970186,1.190794,13.523347826086955,0.13643478260869565,12.693130434782608,0.15630434782608701,0.07632296938667887,23,split_350.0_360.0/9_5.csv,0.6-4.0,87,464415,0.24948504749463066,4.71,1.5212527279400844E-5
359.314,-0.0701,,1438,359.31402349999996,-0.07012499999999999,12.592111111111114,0.07233333333333332,11.665722222222223,0.08616666666666667,0.005613416094474764,18,split_350.0_360.0/9_4.csv,0.6-4.0,2735,484882,2.5980786980471517,6.71,3.4309626366626914E-5
359.6094,-0.2198,,1488,359.6093955,-0.2198095,13.000388888888885,0.0917777777777778,11.931277777777774,0.1093888888888889,0.005116812533203971,18,split_350.0_360.0/9_4.csv,0.6-4.0,2747,484882,2.8502308192240675,5.37,1.0516035182044158E-5
359.6279,-1.2906,,34,359.6278985,-1.29055,13.372666666666667,0.1487222222222222,12.576444444444444,0.15344444444444447,0.06391971665497029,18,split_350.0_360.0/9_3.csv,0.6-4.0,140,462127,0.2337125618804821,-0.29,4.9964728295214336E-5
359.8738,0.2421,,1583,359.8738455,0.24207350000000002,13.211949999999998,0.11005,12.43725,0.1021,0.01551950039466924,20,split_350.0_360.0/9_4.csv,0.6-4.0,1460,484882,1.0441413424293096,6.94,5.265472645386603E-5
359.3048,0.0024,,1440,359.30477899999994,0.0024305000000000004,12.47213157894737,0.07842105263157892,11.623894736842106,0.09642105263157894,0.013258474921762048,38,split_350.0_360.0/9_4.csv,0.6-4.0,2501,484882,2.3221862948744234,5.6,3.7030299066226254E-5
359.4373,-0.0327,,1456,359.4373080000001,-0.032744,12.65163157894737,0.12121052631578948,11.843263157894736,0.10352631578947367,0.009472777522987126,19,split_350.0_360.0/9_4.csv,0.6-4.0,3870,484882,1.6251119948472748,2.14,4.472286669822471E-5
359.5629,0.113,,1592,359.56292899999994,0.11300999999999999,12.527607142857141,0.11982142857142855,11.774107142857144,0.11125,0.02621662001479867,28,split_350.0_360.0/9_4.csv,0.6-4.0,1906,484882,0.8653431584042898,1.8,3.067636449593603E-5
359.5976,0.8657,,865,359.5976060000001,0.865699,13.253291666666668,0.13454166666666667,12.444916666666666,0.133875,0.0634631857773252,24,split_350.0_360.0/9_5.csv,0.6-4.0,171,464415,0.313084319343591,2.03,6.08383211538625E-6
